region_code,region,location_code,location,period,gender,gender_code,life_expect_birth
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2015,Both sexes,BTSX,73.73
EUR,Europe,BLR,Belarus,2015,Both sexes,BTSX,73.82
WPR,Western Pacific,CHN,China,2015,Male,MLE,73.85
EUR,Europe,UZB,Uzbekistan,2015,Female,FMLE,73.92
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Male,MLE,73.94
AMR,Americas,GTM,Guatemala,2015,Female,FMLE,74.01
AMR,Americas,BLZ,Belize,2015,Both sexes,BTSX,74.05
EMR,Eastern Mediterranean,OMN,Oman,2015,Female,FMLE,74.09
AMR,Americas,JAM,Jamaica,2015,Male,MLE,74.1
SEAR,South-East Asia,THA,Thailand,2015,Male,MLE,74.13
AFR,Africa,MUS,Mauritius,2015,Both sexes,BTSX,74.14
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2015,Male,MLE,74.25
EUR,Europe,HRV,Croatia,2015,Male,MLE,74.3
EUR,Europe,LTU,Lithuania,2015,Both sexes,BTSX,74.38
WPR,Western Pacific,BRN,Brunei Darussalam,2015,Both sexes,BTSX,74.4
AMR,Americas,ATG,Antigua and Barbuda,2015,Male,MLE,74.43
EUR,Europe,ARM,Armenia,2015,Both sexes,BTSX,74.51
EUR,Europe,BGR,Bulgaria,2015,Both sexes,BTSX,74.55
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Male,MLE,74.58
EMR,Eastern Mediterranean,LBY,Libya,2015,Both sexes,BTSX,74.6
AMR,Americas,TTO,Trinidad and Tobago,2015,Both sexes,BTSX,74.61
AMR,Americas,NIC,Nicaragua,2015,Both sexes,BTSX,74.62
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,BTSX,74.66
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2015,Female,FMLE,74.78
SEAR,South-East Asia,BGD,Bangladesh,2015,Female,FMLE,74.79
EUR,Europe,LVA,Latvia,2015,Both sexes,BTSX,74.8
EUR,Europe,ROU,Romania,2015,Both sexes,BTSX,74.82
AFR,Africa,CPV,Cabo Verde,2015,Both sexes,BTSX,74.88
AMR,Americas,VCT,Saint Vincent and the Grenadines,2015,Female,FMLE,74.91
AMR,Americas,ECU,Ecuador,2015,Male,MLE,74.92
WPR,Western Pacific,MYS,Malaysia,2015,Both sexes,BTSX,74.95
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2015,Male,MLE,74.96
AMR,Americas,BRB,Barbados,2015,Male,MLE,75.01
AMR,Americas,LCA,Saint Lucia,2015,Both sexes,BTSX,75.01
EUR,Europe,MDA,Republic of Moldova,2015,Female,FMLE,75.05
AMR,Americas,BRA,Brazil,2015,Both sexes,BTSX,75.13
AMR,Americas,GRD,Grenada,2015,Female,FMLE,75.15
AMR,Americas,DOM,Dominican Republic,2015,Female,FMLE,75.2
EUR,Europe,SRB,Serbia,2015,Both sexes,BTSX,75.21
EMR,Eastern Mediterranean,SAU,Saudi Arabia,2015,Female,FMLE,75.25
EUR,Europe,MNE,Montenegro,2015,Both sexes,BTSX,75.27
EUR,Europe,KGZ,Kyrgyzstan,2015,Female,FMLE,75.28
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2015,Both sexes,BTSX,75.31
EUR,Europe,TUR,Türkiye,2015,Male,MLE,75.39
WPR,Western Pacific,BRN,Brunei Darussalam,2015,Female,FMLE,75.5
WPR,Western Pacific,TON,Tonga,2015,Female,FMLE,75.54
AMR,Americas,PRY,Paraguay,2015,Both sexes,BTSX,75.56
EUR,Europe,CZE,Czechia,2015,Male,MLE,75.57
EUR,Europe,HUN,Hungary,2015,Both sexes,BTSX,75.57
AMR,Americas,COL,Colombia,2015,Male,MLE,75.63
AFR,Africa,DZA,Algeria,2015,Male,MLE,75.65
AMR,Americas,CUB,Cuba,2015,Male,MLE,75.7
AMR,Americas,JAM,Jamaica,2015,Both sexes,BTSX,75.85
AMR,Americas,SUR,Suriname,2015,Female,FMLE,75.85
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Male,MLE,75.87
AMR,Americas,MEX,Mexico,2015,Both sexes,BTSX,75.87
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2015,Female,FMLE,75.87
EMR,Eastern Mediterranean,QAT,Qatar,2015,Female,FMLE,75.93
EMR,Eastern Mediterranean,LBN,Lebanon,2015,Both sexes,BTSX,75.98
AMR,Americas,BHS,Bahamas,2015,Female,FMLE,76.08
EUR,Europe,ALB,Albania,2015,Male,MLE,76.1
AMR,Americas,ATG,Antigua and Barbuda,2015,Both sexes,BTSX,76.14
AMR,Americas,ARG,Argentina,2015,Both sexes,BTSX,76.17
AMR,Americas,PAN,Panama,2015,Male,MLE,76.17
AMR,Americas,BRB,Barbados,2015,Both sexes,BTSX,76.22
EUR,Europe,KAZ,Kazakhstan,2015,Female,FMLE,76.22
SEAR,South-East Asia,LKA,Sri Lanka,2015,Both sexes,BTSX,76.27
AMR,Americas,USA,United States of America,2015,Male,MLE,76.31
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Both sexes,BTSX,76.32
EMR,Eastern Mediterranean,QAT,Qatar,2015,Both sexes,BTSX,76.41
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Both sexes,BTSX,76.46
AFR,Africa,DZA,Algeria,2015,Both sexes,BTSX,76.54
EUR,Europe,RUS,Russian Federation,2015,Female,FMLE,76.6
WPR,Western Pacific,CHN,China,2015,Both sexes,BTSX,76.64
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2015,Both sexes,BTSX,76.66
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Both sexes,BTSX,76.7
AFR,Africa,SYC,Seychelles,2015,Female,FMLE,76.83
EMR,Eastern Mediterranean,LBY,Libya,2015,Female,FMLE,76.9
EUR,Europe,GEO,Georgia,2015,Female,FMLE,76.93
EMR,Eastern Mediterranean,JOR,Jordan,2015,Male,MLE,76.95
EUR,Europe,UKR,Ukraine,2015,Female,FMLE,76.96
AMR,Americas,CHL,Chile,2015,Male,MLE,76.98
EUR,Europe,SVK,Slovakia,2015,Both sexes,BTSX,77.01
AMR,Americas,URY,Uruguay,2015,Both sexes,BTSX,77.03
WPR,Western Pacific,MYS,Malaysia,2015,Female,FMLE,77.13
EMR,Eastern Mediterranean,QAT,Qatar,2015,Male,MLE,77.17
AMR,Americas,ECU,Ecuador,2015,Both sexes,BTSX,77.18
EMR,Eastern Mediterranean,BHR,Bahrain,2015,Female,FMLE,77.27
AMR,Americas,BLZ,Belize,2015,Female,FMLE,77.29
EUR,Europe,POL,Poland,2015,Both sexes,BTSX,77.29
AMR,Americas,NIC,Nicaragua,2015,Female,FMLE,77.32
AMR,Americas,BRB,Barbados,2015,Female,FMLE,77.36
SEAR,South-East Asia,THA,Thailand,2015,Both sexes,BTSX,77.41
AFR,Africa,MUS,Mauritius,2015,Female,FMLE,77.43
AFR,Africa,DZA,Algeria,2015,Female,FMLE,77.5
AMR,Americas,PER,Peru,2015,Male,MLE,77.55
SEAR,South-East Asia,MDV,Maldives,2015,Male,MLE,77.56
EUR,Europe,SVN,Slovenia,2015,Male,MLE,77.57
EUR,Europe,HRV,Croatia,2015,Both sexes,BTSX,77.58
AFR,Africa,CPV,Cabo Verde,2015,Female,FMLE,77.59
EUR,Europe,EST,Estonia,2015,Both sexes,BTSX,77.6
WPR,Western Pacific,VNM,Viet Nam,2015,Female,FMLE,77.61
AMR,Americas,JAM,Jamaica,2015,Female,FMLE,77.71
EUR,Europe,MNE,Montenegro,2015,Female,FMLE,77.73
AMR,Americas,ATG,Antigua and Barbuda,2015,Female,FMLE,77.76
EUR,Europe,SRB,Serbia,2015,Female,FMLE,77.76
EUR,Europe,TUR,Türkiye,2015,Both sexes,BTSX,77.79
EMR,Eastern Mediterranean,JOR,Jordan,2015,Both sexes,BTSX,77.82
EUR,Europe,ARM,Armenia,2015,Female,FMLE,77.83
EUR,Europe,ALB,Albania,2015,Both sexes,BTSX,77.84
EMR,Eastern Mediterranean,ARE,United Arab Emirates,2015,Female,FMLE,77.84
EUR,Europe,GRC,Greece,2015,Male,MLE,77.85
AMR,Americas,CUB,Cuba,2015,Both sexes,BTSX,77.91
EUR,Europe,PRT,Portugal,2015,Male,MLE,77.92
AMR,Americas,SLV,El Salvador,2015,Female,FMLE,78.02
EUR,Europe,BGR,Bulgaria,2015,Female,FMLE,78.04
EUR,Europe,DEU,Germany,2015,Male,MLE,78.12
AMR,Americas,CRI,Costa Rica,2015,Male,MLE,78.16
AMR,Americas,TTO,Trinidad and Tobago,2015,Female,FMLE,78.33
AMR,Americas,COL,Colombia,2015,Both sexes,BTSX,78.35
SEAR,South-East Asia,MDV,Maldives,2015,Both sexes,BTSX,78.41
EUR,Europe,ROU,Romania,2015,Female,FMLE,78.42
EUR,Europe,CZE,Czechia,2015,Both sexes,BTSX,78.46
EUR,Europe,BEL,Belgium,2015,Male,MLE,78.48
EMR,Eastern Mediterranean,IRN,Iran (Islamic Republic of),2015,Female,FMLE,78.52
AMR,Americas,LCA,Saint Lucia,2015,Female,FMLE,78.52
EUR,Europe,FIN,Finland,2015,Male,MLE,78.53
AMR,Americas,USA,United States of America,2015,Both sexes,BTSX,78.56
EUR,Europe,AUT,Austria,2015,Male,MLE,78.6
AMR,Americas,PRY,Paraguay,2015,Female,FMLE,78.6
AMR,Americas,MEX,Mexico,2015,Female,FMLE,78.61
AMR,Americas,BRA,Brazil,2015,Female,FMLE,78.64
EUR,Europe,BIH,Bosnia and Herzegovina,2015,Female,FMLE,78.65
AMR,Americas,PAN,Panama,2015,Both sexes,BTSX,78.72
EUR,Europe,HUN,Hungary,2015,Female,FMLE,78.73
EMR,Eastern Mediterranean,JOR,Jordan,2015,Female,FMLE,78.77
EUR,Europe,BLR,Belarus,2015,Female,FMLE,78.79
EUR,Europe,DNK,Denmark,2015,Male,MLE,78.8
EMR,Eastern Mediterranean,LBN,Lebanon,2015,Female,FMLE,78.82
EMR,Eastern Mediterranean,TUN,Tunisia,2015,Female,FMLE,78.83
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Male,MLE,78.93
AMR,Americas,VEN,Venezuela (Bolivarian Republic of),2015,Female,FMLE,78.97
EUR,Europe,FRA,France,2015,Male,MLE,78.99
WPR,Western Pacific,KOR,Republic of Korea,2015,Male,MLE,79.03
AMR,Americas,PER,Peru,2015,Both sexes,BTSX,79.08
EUR,Europe,LVA,Latvia,2015,Female,FMLE,79.29
AMR,Americas,ARG,Argentina,2015,Female,FMLE,79.3
EUR,Europe,IRL,Ireland,2015,Male,MLE,79.33
SEAR,South-East Asia,LKA,Sri Lanka,2015,Female,FMLE,79.41
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Male,MLE,79.46
EUR,Europe,LTU,Lithuania,2015,Female,FMLE,79.47
SEAR,South-East Asia,MDV,Maldives,2015,Female,FMLE,79.47
AMR,Americas,ECU,Ecuador,2015,Female,FMLE,79.5
EUR,Europe,MLT,Malta,2015,Male,MLE,79.63
EUR,Europe,ESP,Spain,2015,Male,MLE,79.66
EUR,Europe,NLD,Netherlands,2015,Male,MLE,79.67
EUR,Europe,ALB,Albania,2015,Female,FMLE,79.69
WPR,Western Pacific,NZL,New Zealand,2015,Male,MLE,79.73
AMR,Americas,CHL,Chile,2015,Both sexes,BTSX,79.82
WPR,Western Pacific,CHN,China,2015,Female,FMLE,79.87
AMR,Americas,CAN,Canada,2015,Male,MLE,79.88
EUR,Europe,CYP,Cyprus,2015,Male,MLE,79.89
EUR,Europe,ISR,Israel,2015,Male,MLE,79.96
EUR,Europe,SWE,Sweden,2015,Male,MLE,79.97
EUR,Europe,ITA,Italy,2015,Male,MLE,80
EUR,Europe,TUR,Türkiye,2015,Female,FMLE,80.06
AMR,Americas,CUB,Cuba,2015,Female,FMLE,80.19
EUR,Europe,LUX,Luxembourg,2015,Male,MLE,80.26
EUR,Europe,NOR,Norway,2015,Male,MLE,80.26
EUR,Europe,SVK,Slovakia,2015,Female,FMLE,80.37
EUR,Europe,GRC,Greece,2015,Both sexes,BTSX,80.38
WPR,Western Pacific,AUS,Australia,2015,Male,MLE,80.41
EUR,Europe,DEU,Germany,2015,Both sexes,BTSX,80.42
EUR,Europe,SVN,Slovenia,2015,Both sexes,BTSX,80.47
AMR,Americas,PER,Peru,2015,Female,FMLE,80.56
AMR,Americas,URY,Uruguay,2015,Female,FMLE,80.56
EUR,Europe,DNK,Denmark,2015,Both sexes,BTSX,80.59
EUR,Europe,CHE,Switzerland,2015,Male,MLE,80.64
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Both sexes,BTSX,80.65
EUR,Europe,ISL,Iceland,2015,Male,MLE,80.69
WPR,Western Pacific,JPN,Japan,2015,Male,MLE,80.7
SEAR,South-East Asia,THA,Thailand,2015,Female,FMLE,80.7
EUR,Europe,BEL,Belgium,2015,Both sexes,BTSX,80.71
WPR,Western Pacific,SGP,Singapore,2015,Male,MLE,80.72
EUR,Europe,HRV,Croatia,2015,Female,FMLE,80.73
AMR,Americas,CRI,Costa Rica,2015,Both sexes,BTSX,80.78
AMR,Americas,USA,United States of America,2015,Female,FMLE,80.8
EUR,Europe,PRT,Portugal,2015,Both sexes,BTSX,80.89
EUR,Europe,AUT,Austria,2015,Both sexes,BTSX,80.98
AMR,Americas,COL,Colombia,2015,Female,FMLE,81.01
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Both sexes,BTSX,81.13
EUR,Europe,IRL,Ireland,2015,Both sexes,BTSX,81.14
EUR,Europe,POL,Poland,2015,Female,FMLE,81.15
EUR,Europe,FIN,Finland,2015,Both sexes,BTSX,81.21
EUR,Europe,NLD,Netherlands,2015,Both sexes,BTSX,81.28
EUR,Europe,CZE,Czechia,2015,Female,FMLE,81.3
WPR,Western Pacific,NZL,New Zealand,2015,Both sexes,BTSX,81.31
AMR,Americas,PAN,Panama,2015,Female,FMLE,81.38
EUR,Europe,MLT,Malta,2015,Both sexes,BTSX,81.65
EUR,Europe,EST,Estonia,2015,Female,FMLE,81.71
EUR,Europe,SWE,Sweden,2015,Both sexes,BTSX,81.75
AMR,Americas,CAN,Canada,2015,Both sexes,BTSX,81.76
EUR,Europe,FRA,France,2015,Both sexes,BTSX,81.91
EUR,Europe,ISR,Israel,2015,Both sexes,BTSX,81.93
EUR,Europe,CYP,Cyprus,2015,Both sexes,BTSX,82.01
EUR,Europe,NOR,Norway,2015,Both sexes,BTSX,82.01
EUR,Europe,ISL,Iceland,2015,Both sexes,BTSX,82.14
WPR,Western Pacific,KOR,Republic of Korea,2015,Both sexes,BTSX,82.2
EUR,Europe,ITA,Italy,2015,Both sexes,BTSX,82.21
WPR,Western Pacific,AUS,Australia,2015,Both sexes,BTSX,82.28
EUR,Europe,LUX,Luxembourg,2015,Both sexes,BTSX,82.31
EUR,Europe,ESP,Spain,2015,Both sexes,BTSX,82.33
EUR,Europe,GBR,United Kingdom of Great Britain and Northern Ireland,2015,Female,FMLE,82.34
EUR,Europe,DNK,Denmark,2015,Female,FMLE,82.35
AMR,Americas,CHL,Chile,2015,Female,FMLE,82.51
EUR,Europe,CHE,Switzerland,2015,Both sexes,BTSX,82.61
EUR,Europe,DEU,Germany,2015,Female,FMLE,82.71
WPR,Western Pacific,SGP,Singapore,2015,Both sexes,BTSX,82.81
EUR,Europe,NLD,Netherlands,2015,Female,FMLE,82.82
WPR,Western Pacific,NZL,New Zealand,2015,Female,FMLE,82.85
EUR,Europe,BEL,Belgium,2015,Female,FMLE,82.86
EUR,Europe,IRL,Ireland,2015,Female,FMLE,82.93
EUR,Europe,GRC,Greece,2015,Female,FMLE,82.94
EUR,Europe,AUT,Austria,2015,Female,FMLE,83.29
EUR,Europe,SVN,Slovenia,2015,Female,FMLE,83.32
AMR,Americas,CRI,Costa Rica,2015,Female,FMLE,83.47
EUR,Europe,SWE,Sweden,2015,Female,FMLE,83.5
EUR,Europe,ISL,Iceland,2015,Female,FMLE,83.56
AMR,Americas,CAN,Canada,2015,Female,FMLE,83.58
EUR,Europe,MLT,Malta,2015,Female,FMLE,83.58
WPR,Western Pacific,JPN,Japan,2015,Both sexes,BTSX,83.62
EUR,Europe,PRT,Portugal,2015,Female,FMLE,83.67
EUR,Europe,NOR,Norway,2015,Female,FMLE,83.71
EUR,Europe,ISR,Israel,2015,Female,FMLE,83.79
EMR,Eastern Mediterranean,KWT,Kuwait,2015,Female,FMLE,83.84
EUR,Europe,FIN,Finland,2015,Female,FMLE,83.85
EUR,Europe,CYP,Cyprus,2015,Female,FMLE,84.12
WPR,Western Pacific,AUS,Australia,2015,Female,FMLE,84.17
EUR,Europe,ITA,Italy,2015,Female,FMLE,84.26
EUR,Europe,LUX,Luxembourg,2015,Female,FMLE,84.29
EUR,Europe,CHE,Switzerland,2015,Female,FMLE,84.5
EUR,Europe,FRA,France,2015,Female,FMLE,84.72
WPR,Western Pacific,SGP,Singapore,2015,Female,FMLE,84.89
EUR,Europe,ESP,Spain,2015,Female,FMLE,84.94
WPR,Western Pacific,KOR,Republic of Korea,2015,Female,FMLE,85.12
WPR,Western Pacific,JPN,Japan,2015,Female,FMLE,86.41
AFR,Africa,LSO,Lesotho,2015,Male,MLE,10.67
AFR,Africa,CAF,Central African Republic,2015,Male,MLE,10.99
AFR,Africa,SWZ,Eswatini,2015,Male,MLE,11.93
WPR,Western Pacific,KIR,Kiribati,2015,Male,MLE,12.3
AFR,Africa,LSO,Lesotho,2015,Both sexes,BTSX,12.7
AFR,Africa,MOZ,Mozambique,2015,Male,MLE,12.71
AFR,Africa,CAF,Central African Republic,2015,Both sexes,BTSX,12.77
EMR,Eastern Mediterranean,SOM,Somalia,2015,Male,MLE,12.83
AFR,Africa,ZWE,Zimbabwe,2015,Male,MLE,13.23
AFR,Africa,GNB,Guinea-Bissau,2015,Male,MLE,13.36
WPR,Western Pacific,KIR,Kiribati,2015,Both sexes,BTSX,13.47
AFR,Africa,ERI,Eritrea,2015,Male,MLE,13.58
AFR,Africa,BWA,Botswana,2015,Male,MLE,13.89
WPR,Western Pacific,FSM,Micronesia (Federated States of),2015,Male,MLE,13.96
EMR,Eastern Mediterranean,SOM,Somalia,2015,Both sexes,BTSX,14.23
AFR,Africa,ZMB,Zambia,2015,Male,MLE,14.26
WPR,Western Pacific,KIR,Kiribati,2015,Female,FMLE,14.39
AFR,Africa,CAF,Central African Republic,2015,Female,FMLE,14.4
AFR,Africa,LSO,Lesotho,2015,Female,FMLE,14.42
AFR,Africa,NAM,Namibia,2015,Male,MLE,14.46
EUR,Europe,TJK,Tajikistan,2015,Male,MLE,14.46
WPR,Western Pacific,MNG,Mongolia,2015,Male,MLE,14.5
WPR,Western Pacific,SLB,Solomon Islands,2015,Male,MLE,14.51
AFR,Africa,MWI,Malawi,2015,Male,MLE,14.63
AFR,Africa,SWZ,Eswatini,2015,Both sexes,BTSX,14.65
WPR,Western Pacific,VUT,Vanuatu,2015,Male,MLE,14.67
AFR,Africa,BFA,Burkina Faso,2015,Male,MLE,14.75
WPR,Western Pacific,FJI,Fiji,2015,Male,MLE,14.76
WPR,Western Pacific,FSM,Micronesia (Federated States of),2015,Both sexes,BTSX,14.78
AFR,Africa,TGO,Togo,2015,Male,MLE,14.79
AFR,Africa,BDI,Burundi,2015,Male,MLE,14.85
AFR,Africa,GIN,Guinea,2015,Male,MLE,14.85
AFR,Africa,GAB,Gabon,2015,Male,MLE,14.87
AFR,Africa,COD,Democratic Republic of the Congo,2015,Male,MLE,14.93
AFR,Africa,AGO,Angola,2015,Male,MLE,14.99
AFR,Africa,CMR,Cameroon,2015,Male,MLE,15.02
AFR,Africa,GNB,Guinea-Bissau,2015,Both sexes,BTSX,15.03
AFR,Africa,CIV,Côte d’Ivoire,2015,Male,MLE,15.07
AFR,Africa,ERI,Eritrea,2015,Both sexes,BTSX,15.08
AFR,Africa,ZWE,Zimbabwe,2015,Both sexes,BTSX,15.11
AFR,Africa,GHA,Ghana,2015,Male,MLE,15.12
EUR,Europe,AZE,Azerbaijan,2015,Male,MLE,15.14
WPR,Western Pacific,PNG,Papua New Guinea,2015,Male,MLE,15.17
AFR,Africa,UGA,Uganda,2015,Male,MLE,15.17
AMR,Americas,GUY,Guyana,2015,Male,MLE,15.19
AFR,Africa,TCD,Chad,2015,Male,MLE,15.21
WPR,Western Pacific,SLB,Solomon Islands,2015,Both sexes,BTSX,15.27
AFR,Africa,MOZ,Mozambique,2015,Both sexes,BTSX,15.29
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2015,Male,MLE,15.49
AFR,Africa,COG,Congo,2015,Male,MLE,15.51
EUR,Europe,TJK,Tajikistan,2015,Both sexes,BTSX,15.51
WPR,Western Pacific,VUT,Vanuatu,2015,Both sexes,BTSX,15.51
EMR,Eastern Mediterranean,AFG,Afghanistan,2015,Female,FMLE,15.52
AFR,Africa,GMB,Gambia,2015,Male,MLE,15.57
EUR,Europe,MDA,Republic of Moldova,2015,Male,MLE,15.58
EMR,Eastern Mediterranean,AFG,Afghanistan,2015,Both sexes,BTSX,15.59
AFR,Africa,KEN,Kenya,2015,Male,MLE,15.59
WPR,Western Pacific,FSM,Micronesia (Federated States of),2015,Female,FMLE,15.6
AFR,Africa,BEN,Benin,2015,Male,MLE,15.62
EUR,Europe,BLR,Belarus,2015,Male,MLE,15.67
EMR,Eastern Mediterranean,AFG,Afghanistan,2015,Male,MLE,15.68
EMR,Eastern Mediterranean,EGY,Egypt,2015,Male,MLE,15.73
SEAR,South-East Asia,MMR,Myanmar,2015,Male,MLE,15.78
AFR,Africa,SLE,Sierra Leone,2015,Male,MLE,15.78
AFR,Africa,MDG,Madagascar,2015,Male,MLE,15.8
EMR,Eastern Mediterranean,SOM,Somalia,2015,Female,FMLE,15.82
WPR,Western Pacific,KHM,Cambodia,2015,Male,MLE,15.83
WPR,Western Pacific,PHL,Philippines,2015,Male,MLE,15.83
AFR,Africa,BWA,Botswana,2015,Both sexes,BTSX,15.89
AFR,Africa,GIN,Guinea,2015,Both sexes,BTSX,15.89
EUR,Europe,KAZ,Kazakhstan,2015,Male,MLE,15.91
EUR,Europe,RUS,Russian Federation,2015,Male,MLE,15.92
AFR,Africa,ZAF,South Africa,2015,Male,MLE,15.93
EUR,Europe,UKR,Ukraine,2015,Male,MLE,15.93
EMR,Eastern Mediterranean,OMN,Oman,2015,Male,MLE,15.95
EUR,Europe,GEO,Georgia,2015,Male,MLE,15.98
WPR,Western Pacific,FJI,Fiji,2015,Both sexes,BTSX,15.99
WPR,Western Pacific,SLB,Solomon Islands,2015,Female,FMLE,16.09
AFR,Africa,COG,Congo,2015,Both sexes,BTSX,16.11
AFR,Africa,ZMB,Zambia,2015,Both sexes,BTSX,16.13
AFR,Africa,TCD,Chad,2015,Both sexes,BTSX,16.16
AFR,Africa,NER,Niger,2015,Male,MLE,16.16
AFR,Africa,BDI,Burundi,2015,Both sexes,BTSX,16.18
AFR,Africa,SSD,South Sudan,2015,Male,MLE,16.19
WPR,Western Pacific,LAO,Lao People's Democratic Republic,2015,Male,MLE,16.2
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2015,Both sexes,BTSX,16.23
AFR,Africa,COD,Democratic Republic of the Congo,2015,Both sexes,BTSX,16.25
AMR,Americas,HTI,Haiti,2015,Male,MLE,16.25
EUR,Europe,TKM,Turkmenistan,2015,Male,MLE,16.26
EUR,Europe,KGZ,Kyrgyzstan,2015,Male,MLE,16.28
EMR,Eastern Mediterranean,PAK,Pakistan,2015,Male,MLE,16.29
SEAR,South-East Asia,PRK,Democratic People's Republic of Korea,2015,Male,MLE,16.31
EMR,Eastern Mediterranean,DJI,Djibouti,2015,Male,MLE,16.31
AFR,Africa,GNB,Guinea-Bissau,2015,Female,FMLE,16.32
WPR,Western Pacific,PNG,Papua New Guinea,2015,Both sexes,BTSX,16.33
AFR,Africa,SLE,Sierra Leone,2015,Both sexes,BTSX,16.36
EUR,Europe,UZB,Uzbekistan,2015,Male,MLE,16.36
AFR,Africa,CIV,Côte d’Ivoire,2015,Both sexes,BTSX,16.39
AFR,Africa,CMR,Cameroon,2015,Both sexes,BTSX,16.41
AFR,Africa,BFA,Burkina Faso,2015,Both sexes,BTSX,16.44
AFR,Africa,ZWE,Zimbabwe,2015,Female,FMLE,16.45
AMR,Americas,HTI,Haiti,2015,Both sexes,BTSX,16.47
AFR,Africa,RWA,Rwanda,2015,Male,MLE,16.47
AFR,Africa,TGO,Togo,2015,Both sexes,BTSX,16.49
AFR,Africa,MDG,Madagascar,2015,Both sexes,BTSX,16.5
WPR,Western Pacific,MNG,Mongolia,2015,Both sexes,BTSX,16.5
SEAR,South-East Asia,IDN,Indonesia,2015,Male,MLE,16.54
WPR,Western Pacific,VUT,Vanuatu,2015,Female,FMLE,16.54
AFR,Africa,ERI,Eritrea,2015,Female,FMLE,16.55
EUR,Europe,MKD,The former Yugoslav Republic of Macedonia,2015,Male,MLE,16.57
AFR,Africa,COG,Congo,2015,Female,FMLE,16.6
AMR,Americas,GUY,Guyana,2015,Both sexes,BTSX,16.61
EUR,Europe,AZE,Azerbaijan,2015,Both sexes,BTSX,16.62
AFR,Africa,GIN,Guinea,2015,Female,FMLE,16.62
AFR,Africa,STP,Sao Tome and Principe,2015,Male,MLE,16.65
AMR,Americas,HTI,Haiti,2015,Female,FMLE,16.66
AFR,Africa,GMB,Gambia,2015,Both sexes,BTSX,16.67
EUR,Europe,TJK,Tajikistan,2015,Female,FMLE,16.67
EMR,Eastern Mediterranean,OMN,Oman,2015,Both sexes,BTSX,16.68
WPR,Western Pacific,VNM,Viet Nam,2015,Male,MLE,16.68
AFR,Africa,TZA,United Republic of Tanzania,2015,Male,MLE,16.69
AFR,Africa,AGO,Angola,2015,Both sexes,BTSX,16.71
SEAR,South-East Asia,NPL,Nepal,2015,Male,MLE,16.73
AFR,Africa,GNQ,Equatorial Guinea,2015,Male,MLE,16.8
AFR,Africa,GHA,Ghana,2015,Both sexes,BTSX,16.8
AFR,Africa,LBR,Liberia,2015,Male,MLE,16.8
AFR,Africa,NER,Niger,2015,Both sexes,BTSX,16.82
WPR,Western Pacific,TON,Tonga,2015,Male,MLE,16.82
EMR,Eastern Mediterranean,PAK,Pakistan,2015,Both sexes,BTSX,16.83
AFR,Africa,SEN,Senegal,2015,Male,MLE,16.83
AFR,Africa,SLE,Sierra Leone,2015,Female,FMLE,16.83
AFR,Africa,MWI,Malawi,2015,Both sexes,BTSX,16.87
EUR,Europe,LTU,Lithuania,2015,Male,MLE,16.89
AFR,Africa,GAB,Gabon,2015,Both sexes,BTSX,16.91
AFR,Africa,MLI,Mali,2015,Male,MLE,16.93
AFR,Africa,NAM,Namibia,2015,Both sexes,BTSX,16.99
EMR,Eastern Mediterranean,SYR,Syrian Arab Republic,2015,Female,FMLE,16.99
EMR,Eastern Mediterranean,YEM,Yemen,2015,Male,MLE,17
AFR,Africa,BEN,Benin,2015,Both sexes,BTSX,17.01
EMR,Eastern Mediterranean,EGY,Egypt,2015,Both sexes,BTSX,17.03
AFR,Africa,ETH,Ethiopia,2015,Male,MLE,17.04
AMR,Americas,HND,Honduras,2015,Male,MLE,17.04
AFR,Africa,TCD,Chad,2015,Female,FMLE,17.05
EUR,Europe,BGR,Bulgaria,2015,Male,MLE,17.06
AFR,Africa,LBR,Liberia,2015,Both sexes,BTSX,17.06
AFR,Africa,MLI,Mali,2015,Both sexes,BTSX,17.08
AFR,Africa,NGA,Nigeria,2015,Male,MLE,17.09
AFR,Africa,SWZ,Eswatini,2015,Female,FMLE,17.1
WPR,Western Pacific,WSM,Samoa,2015,Male,MLE,17.11
EUR,Europe,LVA,Latvia,2015,Male,MLE,17.14
AFR,Africa,MDG,Madagascar,2015,Female,FMLE,17.16
